Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL,Term,USE_THIS,Is Term,Original Sort Order,Check Fulltext,ReviewType,Project,local_filename,culled_type,culled_term,culled_date,culled_COMMENTS,missing,Filename,Date,Additional Pages,Unnamed: 18,special
,,So groß ist Wikipedia Künstler macht Online-Enzyklopädie begehbar,2016.0,Zeitung,,,,,,Zeitung,,,,,,,,,,,,,,,,,True,,,,several paragraphs,Print Wikipedia,,,,,,,So groß ist Wikipedia Künstler macht Online-Enzyklopädie begehbar.PDF,1-Jun,,,
,MARK MOORMAN,Terug naar Allie Mae,2022.0,de Volkskrant,,,,,,Krant,,,,,,,,,,,,,,,,,True,,,,several paragraphs,AfterSherrieLevine.com,,,,,,,Terug naar Allie Mae.PDF,28-Oct,,,
,,These print editions of Wikipedia show the futility of big data and are available for purchase From,2015.0,Independent Digital News and Media Limited,,,,,,Newspaper; Web Publication,,,,,,,,,,,,,,,,,True,,,,several paragraphs,,,,,,,,These print editions of Wikipedia show the futility of big data and are available for purchase From.PDF,19-Jun,,,
,,"This is what it looks like when you print out ALL of Wikipedia (and it only takes 25 days and 7,473 books!)",2015.0,MailOnline,,,,,,Web Publication,,,,,,,,,,,,,,,,,True,,,,several paragraphs,Print Wikipedia,,,,,,,"This is what it looks like when you print out ALL of Wikipedia (and it only takes 25 days and 7,473 books!).PDF",19-Jul,,,
,Beate Scheder,Virtuelles zum Anfassen: Doppelausstellung bei Import Projects Import Projects,2016.0,"taz, die tageszeitung",,,,,,Zeitung,,,,,,,,,,,,,,,,,True,,,,one paragraph,Print Wikipedia,,,,,,,Virtuelles zum Anfassen_ Doppelausstellung bei Import Projects Import Projects.PDF,2-Jun,,,
,,Vu sur le WEB,2015.0,La Montagne,,,,,,,,,,,,,,,,,,,,,,,True,,,,one paragraph,Print Wikipedia,,,,,,,Vu sur le WEB.PDF,25-Jun,,,
,,Warme hand brengt foto tot leven,2018.0,HDC Media,,,,,,Krant,,,,,,,,,,,,,,,,,True,,,,one paragraph,Print Wikipedia,,,,,,,Warme hand brengt foto tot leven(2).PDF,1-Feb,,,
,Paola van de Velde,Warme handen gezocht,2018.0,De Telegraaf,,,,,,Krant,,,,,,,,,,,,,,,,,True,,,,one paragraph,Print Wikipedia,,,,,,,Warme handen gezocht.PDF,15-Jan,,,
,,Wer glaubt noch ans Original: Wolfgang Beltracchi mag ein großer Kunstfälscher sein - seine Bilder g,2011.0,Zeitverlag Gerd Bucerius GmbH & Co.,,,,,,,,,,,,,,,,,,,,,,,True,,,,one paragraph,,,,,,,,Wer glaubt noch ans Original_ Wolfgang Beltracchi mag ein großer Kunstfälscher sein - seine Bilder g.PDF,6-Oct,,,
,,"Wikipedia at 20: The internet's go-to reference site, by the numbers",,Newswire,,,,,,Newswire,,,,,,,,,,,,,,,,,True,,,,one paragraph,Print Wikipedia,,,,,,,"Wikipedia at 20_ The internet's go-to reference site, by the numbers.PDF",,,,
,,Wikipedia ist jetzt als Bibliothek begehbar,2016.0,Welt kompakt,,,,,,Zeitung,,,,,,,,,,,,,,,,,True,,,,one paragraph,Print Wikipedia,,,,,,,Wikipedia ist jetzt als Bibliothek begehbar.PDF,31-May,,,
,,Wikipedia jetzt auch als Bibliothek,2016.0,B.Z.,,,,,,Zeitung,,,,,,,,,,,,,,,,,True,,,,one paragraph,Print Wikipedia,,,,,,,Wikipedia jetzt auch als Bibliothek.PDF,31-May,,,
,,Wikipedia printed for art,2015.0,The Straits Times (Singapore),,,,,,Newspaper,,,,,,,,,,,,,,,,,True,,,,several paragraphs,Print Wikipedia,,,,,,,Wikipedia printed for art.PDF,18-Jun,,,
,,Wikipedia wird zum Kunstprojekt,2016.0,Frankfurter Neue Presse (Regionalausgaben),,,,,,Zeitung,,,,,,,,,,,,,,,,,True,,,,one paragraph,Print Wikipedia,,,,,,,Wikipedia wird zum Kunstprojekt.PDF,9-Jun,,,
,,"Wikipedia, endlich erfassbar",2016.0,Frankenpost,,,,,,Zeitung,,,,,,,,,,,,,,,,,True,,,,several paragraphs,Print Wikipedia,,,,,,,"Wikipedia, endlich erfassbar(2).PDF",28-May,,,
,DBP article duplicate?,"Wikipedia, endlich erfassbar",2016.0,"Druck- und Verlagsanstalt ""Neue Presse"" GmbH Alle Rechte vorbehalten",,,,,,Zeitung,,,,,,,,,,,,,,,,,True,,,,several paragraphs,Print Wikipedia,,,,,,,"Wikipedia, endlich erfassbar.PDF",28-May,,,
,,Wikipedia: 22 facts and curiosities of the online encyclopedia 22 years after its birth,,"Content Engine, LLC.",,,,,,Newspaper,,,,,,,,,,,,,,,,,True,,,,one paragraph,,,,,,,,Wikipedia_ 22 facts and curiosities of the online encyclopedia 22 years after its birth.PDF,,,,
,Clara Brunel,Wikipédia : faire du neuf avec du vieux,2015.0,LePoint.fr,,,,,,Publication internet,,,,,,,,,,,,,,,,,True,,,,several paragraphs,Print Wikipedia,,,,,,,Wikipédia _ faire du neuf avec du vieux.PDF,19-Jun,,,
,,"Wunderbare Wissenswelt ONLINE-LEXIKON Eine Gesamtlektüre ist bei 2,5 Millionen Artikeln schier unmöglich",2020.0,M. DuMont Schauberg Alle Rechte vorbehalten,,,,,,,,,,,,,,,,,,,,,,,True,,,,one paragraph,,,,,,,,"Wunderbare Wissenswelt ONLINE-LEXIKON Eine Gesamtlektüre ist bei 2,5 Millionen Artikeln schier unmög.PDF",30-Nov,,,
,,"You can soon buy a 7,471-volume printed version of Wikipedia for $500,000",2015.0,Newstex LLC All Rights Reserved,,,,,,Web Blog,,,,,,,,,,,,,,,,,True,,,,several paragraphs,Print Wikipedia,,,,,,,"You can soon buy a 7,471-volume printed version of Wikipedia for $500,000.PDF",18-Jun,,,
,Samuel Camenzind,On Clone as Genetic Copy: Critique of a Metaphor,2015.0,Nanoethics,,,,,,,10.1007/s11569-014-0218-6,,,,9.0,,,,,,,,,,,,True,,,,several paragraphs,"AfterWalkerEvans.com, AfterSherrieLevine.com",,,,,,,s11569-014-0218-6.pdf,,,,
,Matthias Kremp,Explorer mit Loechern,2006.0,Spiegel Online,,,,,,,,,,,,,,,,,,,,,,,True,,,,mention,Oil Standard,,,,,,,Explorer mit Loechern.PDF,24-Mar,,,
,Samantha Amjadali,Buy a life!,2001.0,"Sunday Herald Sun (Melbourne, Australia)",,,,,,,,,,,,,,,,,,,,,,,True,,,,review,Shop Mandiberg,,,,,,,Buy a life!.PDF,25-Mar,,,
,Samela Harris,Outback online survivor,2001.0,"The Advertiser (Adelaide, Australia)",,,,,,,,,,,,,,,,,,,,,,,True,,,,mention,Shop Mandiberg,,,,,,,Outback online survivor.PDF,29-Jan,,,
,,Copycat,,Squarecylinder.com,,,,,,,,,,,,,,,,,,,,,,,True,,,,paragraph,,,,,,,,Copycat' @ SF State - Squarecylinder.com – Art Reviews _ Art Museums _ Art Gallery Listings Northern California.pdf,,,,
,,The Art of Reading_ From William Kentridge to Wikipedia',,Khatt Foundation,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,The Art of Reading_ From William Kentridge to Wikipedia’ - Khatt Foundation.pdf,,,,
,Tom Zillich,Wikipedia Edit-a-thon' in Surrey aims to correct 'significant gender gap' on online encyclopedia,2022.0,Surrey Leader,CNW Group Ltd. - Black Press Inc.,,,,,,,,,,,,,,,,,,,,,,True,,,,Full article,,,,,,,,Wikipedia Edit-a-thon' in Surrey aims to correct 'significant gender gap' on online encyclopedia. - Document - Gale OneFile_ News.pdf,45333,,,
,Margaret Hillenbrand,"Remaking Tank Man, in China",,journal of visual culture,,,,,,,10.1177/1470412917703154,,,16.0,2.0,131,167,,,,,,,,,,True,,,,Several paragraphs,"Ink History, Forbidden City, Mirrors",,,,,,,1470412917703154.pdf,,,,
,"Kofi Boone, Molly Hemstreet, Janet Kagan, Adam Levin, D.W. Gibson, Blake Montieth, Chris Bendix & Joe Seymour, et al.",Carolina Planning Journal : Volume 41,2016.0,Carolina Planning Journal,,,,,,,,,,41.0,,,,,,,,,,,,,True,,,,,,,,,,,,2016_issue_layout_4-20 digital publishing_under 10 mb.pdf,,,,
,Жана Бусуттіл Залеські,Арт + фемі-нізм 2020,2021.0,Doi,,,,,,,,,,,,,,,,,,,,,,,True,,,,full article,,,,,,,,220928-Текст статті-508897-1-10-20210204.pdf,"4, February",,,
,,AAP Archive Artist Publications,,www.artistbooks.de,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,AAP - Open Call Library of Artistic Print-on-Demand. Collection & Research.pdf,,,,
,,Put your editing skills to the test with the National Museum of Women in the Arts’s Wikipedia Art and Feminism virtual edit-a-thon,2021.0,The New York Times,,,,,,,,,,,,,,,,,,,,,,,True,,,,One sentence,,,,,,,,AF_2021_NYT.pdf,Saturday,,,
,"CEMBALEST, ROBIN",Museums Open Up to Power of Wiki,2015.0,Wall Street Journal,,,,,,,,,,266.0,87.0,A17,A21,,,,,,,,,,True,,,,paragraph,Art+Feminism,,,,,,,AF_WSJ_2016.pdf,"12, October",2.0,,
,,Check out a sample of the women artists who have been added to the annals of Wikipedia art history.,,Time Magazine,,,,,,,,,,,,,,,,,,,,,,,True,,,,One sentence,Art+Feminism,,,,,,,AF_time.pdf,,,,
,Tanner Stechnij,In the Stacks: Print Wikipedia' displays knowledge as art,,"The State Press, Arizona State University",,,,,,,,,,,,,,,,,,,,,,,True,,,,several paragraphs,Print Wikipedia,,,,,,,ASU_PW.pdf,,,,
,Deirdre Perry,Wholehearted Participation: Attuning to Affect and Immanence in a Virtual Field,2022.0,Anthropology and Humanism,,,,,,10.1111/anhu.12375,,,,47.0,1.0,256,276,,,,,,,,,,True,,,,Several paragraphs,,,,,,,,Anthropology and Humanism - 2022 - Perry - Wholehearted Participation Attuning to Affect and Immanence in a Virtual Field.pdf,,,,
,,Bauhaus meets F_LOSS,2011.0,ospublish,,http://en.flossmanuals.net/digital-foundations/,,,,,,,,,,,,,,,,,,,,,True,,,,One sentence,,,,,,,,Bauhaus meets F_LOSS.pdf,45394,,,
,,Creating a safe space for tough issues,2015.0,UWIRE Text,,link.gale.com/apps/doc/A433635858/STND?u=cuny_gradctr&sid=bookmark-STND&xid=bcca7c0a,,,,,,,,,,1,,,,,,,,,,,True,,,,case study,,,,,,,,Creating a safe space for tough issues - Document - Gale OneFile_ News.pdf,"4,November",,,
,,Approaching Intellectual Emancipation,2017.0,"John Wiley & Sons, Inc.",,,,,,Book,10.1002/9781119154907.ch6,,,,,,,,,,,,,,,,True,,,,full article,Art+Feminism,,,,,,,Critical Reading Across the Curriculum - 2017 - DiYanni - Approaching Intellectual Emancipation.pdf,,,,
,,Esteticas Del Media Art,,Dialnet,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,Dialnet-EsteticasDelMediaArt-525868.pdf,,,,
,,Inventar el futuro,,Orcid,,,,,,,,,,,,,,,,,,,,,,,True,,,,one sentence,,,,,,,,Dialnet-InventarElFuturo-8118430.pdf,,,,
,Steve Dixon,Identity art: The adaptive system of the authentic self,2020.0,Identity art,Routledge,,,,,Book,,,,,,203,228,,,,,,,,,,True,,,,,,,,,,,,Dixon-Cibernetic-2020-p215-shopM.pdf,,,,
,Margaret Hillenbrand,Ducking the Firewall,2020.0,Negative Exposures: Knowing What Not to Know in Contemporary China,Duke University Press,,,,,,,,,,,,,,,,,,,,,,True,,,,discussion,Tiananmen,,,,,,,"Ducking the Firewall Hillenbrand, Margaret.pdf",,,,
,,Edit-a-thon seeks to decrease gender gap on Wikipedia,2018.0,UWIRE Text,,link.gale.com/apps/doc/A530807046/STND?u=cuny_gradctr&sid=bookmark-STND&xid=f701455f,,,,,,,,,,1,,,,,,,,,,,True,,,,case study,,,,,,,,Edit-a-thon seeks to decrease gender gap on Wikipedia - Document - Gale OneFile_ News.pdf,45363,,,
,Elena Lopez Martin and Borja Morgado Aguirre,"Fandom community, hacker ethic, open movement: influences on socially engaged contemporary net.art",2015.0,ETC Media,,,,,,,,,,,104.0,,,,,,,,,,,,True,,,,paragraph,,,,,,,,Fandom_community_hacker_ethic_.pdf,Feb. 15,,,
,,Harn hosts Wikipedia-editing marathon in name of feminism,2017.0,UWIRE Text,Gale OneFile: News,,,,,,,,,,,,1,,,,,,,,,,True,,,,,full article,,,,,,,Harn hosts Wikipedia-editing marathon in name of feminism - Document - Gale OneFile_ News.pdf,"26, March",,,
,Alessandro Ludovico,An e-publishing archaeology,,ISEA,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,ISEA_proceedings_final-An e-publishing archaeology Alessandro Ludovico.pdf,,,,
,,If work becomes our life,,Domus,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,If work becomes our life - Domus.pdf,,,,
,,Imagine No Possessions,2002.0,Scotsman,,link.gale.com/apps/doc/A94888479/STND?u=cuny_gradctr&sid=bookmark-STND&xid=5a3b3bcd,,,,,,,,,,10,10,,,,,,,,,,True,,,,One sentence,,,,,,,,Imagine No Possessions - Document - Gale OneFile_ News.pdf,45608,,,
,Kristine Tan,Information Wants to Be Free?: Art and the Internet,2022.0,Art & Market,,,,,,,,,,,,,,,,,,,,,,,True,,,,paragraph,,,,,,,,Information Wants to Be Free_ — Art & Market.pdf,"10, May",,,
,,MIL-OSI Australia: WOMEN'S ART REGISTER ART+FEMINISM WIKIPEDIA EDIT-A-THON,2019.0,ForeignAffairs.co.nz,,link.gale.com/apps/doc/A575635543/STND?u=cuny_gradctr&sid=bookmark-STND&xid=79efbfd4,,,,,,,,,,,,,,,,,,,,,True,,,,Full Article,,,,,,,,MIL-OSI Australia_ WOMEN'S ART REGISTER ART+FEMINISM WIKIPEDIA EDIT-A-THON - Document - Gale OneFile_ News.pdf,45347,,,
,Maria Michails,"Mining data, making art",2015.0,Digital Creativity,,https://doi.org/10.1080/14626268.2015.1073159,,,,,10.1080/14626268.2015.1073159,,,26.0,45355.0,279,286,,,,,,,,,,True,,,,Several paragraphs,,,,,,,,"Mining data, making art_ Digital Creativity_ Vol 26, No 3-4.pdf",45530,,,
,K Mulholland,Re-imagining the Art School,2019.0,tripleC,London: Routledge,,,,,Book,,,,,,,5,,,,,,,,,,True,,,,paragraph,,,,,,,,"NYAP K Mulholland, Re-imagining the Art School,.pdf",,,,
,Julia Jacobs,"Harassers Plague Wikipedia, Too. It's Fighting Back.",2019.0,New York Times,The New York Times Company,link.gale.com/apps/doc/A581826885/STND?u=cuny_gradctr&sid=bookmark-STND&xid=d8ad235a,,,,Article,,,,,,,,,,,,,,,,,True,,,,,Art+Feminism,,,,,,,"NYT Harassers Plague Wikipedia, Too. It's Fighting Back. - Document - Gale OneFile_ News.pdf",45392,,,
,Domenico Quaranta,,2023.0,NET ART,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,Net_Art_Scritti_sullarte_nellera_dellinf.pdf,Apr,,,
,Ben Hooper,"New York artist creating 7,600-volume 'print edition' of Wikipedia",2015.0,UPI NewsTrack,United Press International,link.gale.com/apps/doc/A418365733/STND?u=cuny_gradctr&sid=bookmark-STND&xid=585d438d,,,,Article,,,,,,,,,,,,,,,,,True,,,,,Print Wikipedia,,,,,,,"New York artist creating 7,600-volume 'print edition' of Wikipedia - Document - Gale OneFile_ News.pdf",45461,,,
,Annette Gilbert,Open Call: Library of Artistic Print-on-Demand. Collection & Research,2019.0,OpenEdition,,,,,,,Article,,,,,,,,,,,,,,,,True,,,,several paragraphs,Print Wikipedia,,,,,,,Open Call Library of Artistic Print-on-Demand. Collection & Research – Kunst zwischen Deckeln.pdf,45562,,,
,,Out & about,2015.0,The Village Voice,,,,,,Article,,,,,,,,,,,,,,,,,True,,,,,Print Wikipedia,,,,,,,Out & about - Document - Gale OneFile_ News_PW.pdf,2,,,
,RC Baker,On the Books,,The Village Voice,,,,,,Article,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,PW_villagevoice.pdf,45556,,,
,Patti Pente,Niche and Community Online: Artists’ Tactical Media Activities as Pedagogy,2016.0,"Politics and social activism / concepts, methodologies, tools, and applications",IGI Global,10.4018/978-1-4666-9461-3.ch059,,,,Book,18,,,4.0,,,,,,,,,,,,,True,,,,several paragraphs,Oil Standard,,,,,,,Pente-Niche and Community Online-1151-OilStandard-TRC.pdf,,,,
,Aaron Hick,Forgery and Appropriation in Art,2010.0,Philosophy Compass,Wiley Online Library,10.1111/j.1747-9991.2010.00353.x,,,,Article,5,,,12.0,1047.0,1056,,,,,,,,,,,True,,,,,,,,,,,,Philosophy Compass - 2010 - Hick - Forgery and Appropriation in Art.pdf,,,,
,Luis López,Recrea artista Wikipedia... !con cientos de tomos!,2015.0,"El Norte (México D.F., México)",Agencia Reforma,link.gale.com/apps/doc/A418985008/STND?u=cuny_gradctr&sid=bookmark-STND&xid=7fdcabe8,,,,Article,,,,,,,,,,,,,,,,,True,,,,,Print Wikipedia,,,,,,,Recrea artista Wikipedia... !con cientos de tomos! - Document - Gale OneFile_ News.pdf,45466,,,
,,The Gender Divide in Wikipedia,,SSRN,,Article,,,,,,,,,,,,,,,,,,,,,True,,,,full article,,,,,,,,SSRN-id3739176.pdf,,,,
,,"SURREY EVENTS: 'American Rock Legends' in concert, plus plays, comedy & more.",2024.0,Surrey Leader,,link.gale.com/apps/doc/A785436390/STND? u=cuny_gradctr&sid=bookmark-STND&xid=3393ee53,,,,,,,,,,,,,,,,,,,,,True,,,,one sentence,,,,,,,,"SURREY EVENTS_ 'American Rock Legends' in concert, plus plays, comedy & more. - Document - Gale OneFile_ News.pdf",45357,,,
,,Scrollen_im_Fluss,,springerin,,Article,,,,,,,,,,,,,,,,,,,,,True,,,,several paragraphs,,,,,,,,Scrollen_im_Fluss.pdf,,,,
,,TOP SHELF WIKI WHACK,2015.0,Herald Sun,News Limited,link.gale.com/apps/doc/A418542710/STND?u=cuny_gradctr&sid=bookmark-STND&xid=2e9862af,,,,,,,,,,15,15,,,,,,,,,,True,,,,one sentence,Print Wikipedia,,,,,,,TOP SHELF WIKI WHACK - Document - Gale OneFile_ News.pdf,45463,,,
,"Mathieu O’Neil, Christian Pentzold, and Sophie Toupin",Feminist Peer Production,2021.0,"John Wiley & Sons, Inc.","John Wiley & Sons, Inc.",https://onlinelibrary.wiley.com/doi/10.1002/9781119537151.ch23,,,,Book,10.1002/9781119537151.ch23,,,,,313,321,,,,,,,,,,True,,,,several paragraphs,Art+Feminism,,,,,,,The Handbook of Peer Production - 2020 - O'Neil - Feminist Peer Production.pdf,,,,
,"Cher Krause Knight, Harriet F. Senie","The Mass Media Frame: Pranking, Soap Operas, and Public Art",2016.0,onlinelibrary-wiley-com,Wiley Online Library,https://doi-org.ezproxy.gc.cuny.edu/10.1002/9781118475331.ch21,,,,Book,10.1002/9781118475331.ch21,,,,,,,,,,,,,,,,True,,,,,,,,,,,,The Mass Media Frame - A Companion to Public Art - Wiley Online Library.pdf,45492,,,
,Yanai Toister,Latent digital,2020.0,Journal of Visual Art Practice,Taylor & Francis Group,https://doi.org/10.1080/14702029.2019.1701915,,,,,10.1080/14702029.2019.1701915,,,19.0,2.0,125,136,,,,,,,,,,True,,,,several paragraphs,AfterSherrieLevine.com,,,,,,,Toister Latent digital 2020.pdf,45630,,,
,,"UPI Own the Wikipedia 'print edition' for $500,000",2015.0,UPI,,,,,,,,,,,,,,,,,,,,,,,True,,,,several paragraphs,Print Wikipedia,,,,,,,"UPI Own the Wikipedia 'print edition' for $500,000 - UPI.com.pdf",45461,,,
,Megan Kallus,UT School of Information to host feminist Wikipedia Edit-a-thon,2015.0,UWIRE Text,ULOOP Inc.,,,,,,,,,,,,,,,,,,,,,,True,,,,full article,Art+Feminism,,,,,,,UT School of Information to host feminist Wikipedia Edit-a-thon - Document - Gale OneFile_ News.pdf,45355,,,
,"María Luisa Sánchez-Pérez, María Garrido-Román",Copias de copias: la apropiación de la apropiación en Arte Contemporáneo,2017.0,Observar,,https://www.uco.es/ucopress/ojs/index.php/observar/article/view/1491,,,,,,,,11.0,2.0,203,217,,,,,,,,,,True,,,,several paragraphs,"AfterSherrieLevine.com, Print Wikipedia",,,,,,,Unv_Granada_2017.pdf,45568,,,
,,Wiki-ty Whack,2015.0,UWIRE Text,ULOOP Inc.,link.gale.com/apps/doc/A404422402/STND? u=cuny_gradctr&sid=bookmark-STND&xid=0ba31b71,,,,,,,,,,1,,,,,,,,,,,True,,,,full article,Art+Feminism,,,,,,,Wiki-ty Whack - Document - Gale OneFile_ News.pdf,45359,,,
,"Rebecca Johinke, Frances Di Lauro",Wikipedia in higher education: practice what you teach,2020.0,DOI,Society for Research into Higher Education,https://doi.org/10.1080/03075079.2020.1763014,,,,,10.1080/03075079.2020.1763014,,,45.0,5.0,947,949,,,,,,,,,,True,,,,several paragraphs,Print Wikipedia,,,,,,,Wikipedia-in-highered-essay.pdf,,,,
,,NWSA Initiative Tackles Wikipedia Gender Gap,2016.0,wihe,National Women's Studies Association,,,,,,,,,,,,,,,,,,,,,,True,,,,"""one sentence""",,,,,,,,Women in Higher Education - 2016 - Baker - NWSA Initiative Tackles Wikipedia Gender Gap.pdf,,,,
,"Torie Bosch, Ellen Ullman, Key S. Chudler","\You are not expected to understand this\"" : how 26 lines of code changed the world""",2022.0,Princeton University Press,Princeton,,,,,Book,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,_You are not expected to understand this_ _ how 26 lines of code changed the world _ WorldCat.org.pdf,,,,
,Xtine Burrough,Net works : case studies in Web art and design,,cuny-gc.primo.exlibrisgroup,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,networks.pdf,,,,
,HJS Tworek,Digitized Newspapers and the Hidden Transformation of History,2024.0,American Historical Review,Oxford University Press,,,,,,Article,,,129.0,1.0,143,,,,,,,,,,,True,,,,image,Burned Books,,,,,,,rhad496.pdf,,,,
,Christiane Paul,World of Art Series: Digital Art (Third Edition),2003,Thames and Hudson, ,Book,,,,Book,,,,,, , ,,,,,,,,,,True,,,,discussion,The Real Costs,,,,,,,,, ,,historical
,Edward A. Shanken,"Inventar el Futuro: Arte, Electricidad, Nuevos medios",2013,Departamento de Ficción, ,Book,,,,Book,,,,,,31,32,,,,,,,,,,True,,,,discussion,"AfterSherrieLevine.com, The Real Costs",,,,,,,,,69,,historical
,Alessandro Ludovico,Post Digital Print: The Mutation of Publishing since 1894,2013,Onomatopee 77, ,Book,,,,Book,,,,,,58, ,,,,,,,,,,True,,,,discussion,Old News,,,,,,,,, ,,historical
,Linda Weintraub,To Life! Eco Art in Pursuit of a Sustainable Planet,2012,University of California Press, ,Book,,,,Book,,,,,,237,242,,,,,,,,,,True,,,,book chapter,"Oil Standard, The Real Costs",,,,,,,,,,,historical
,Josephine Bosma,Nettitudes: Let’s Talk Net Art,2011,Institute of Network Cultures/NAi Publishers, ,Book,,,,Book,,,,,,90,92,,,,,,,,,,True,,,,discussion,"31 Acts, IN Network",,,,,,,,,,,historical
,Gene McHugh,Post Internet: Notes on the Internet and Art,2011,LINK Editions, ,Book,,,,Book,,,,,,200,202,,,,,,,,,,True,,,,book chapter,AfterSherrieLevine.com,,,,,,,,,,,historical
,Dominic Smith,Open Source Practices,2010,The Green Box, ,Book,,,,Book,,,,,,181,188,,,,,,,,,,True,,,,book chapter,"Digital Foundations, Bright Bike",,,,,,,,,,,historical
,Edward A. Shanken,"Art and Electronic Media, Themes and Movements Series",2009,Phaidon, ,Book,,,,Book,,,,,,23,36,,,,,,,,,,True,,,,discussion,AfterSherrieLevine.com,,,,,,,,,,,historical
,Marita Sturken and Lisa Cartwright,"Practices of Looking, An Introduction to Visual Culture",2008,Oxford Unversity Press, ,Book,,,,Book,,,,,,208,209,,,,,,,,,,True,,,,discussion,AfterSherrieLevine.com,,,,,,,,,,,historical
